gene	individual	TPM	tissue	sex	path
_scaffold_1_000103.1	indv_2	32.5921667216141	leaves	male	ptgs
_scaffold_1_000104.1	indv_2	12.6214246411427	leaves	male	ptgs
_scaffold_1_000106.1	indv_2	129.932164653578	leaves	male	ptgs
_scaffold_1_000111.1	indv_2	84.6881043588502	leaves	male	ptgs
_scaffold_1_000112.1	indv_2	0	leaves	male	ptgs
_scaffold_1_004062.1	indv_2	0	leaves	male	ptgs
_scaffold_1_004060.1	indv_2	17.1094351150006	leaves	male	ptgs
_scaffold_1_004059.1	indv_2	130.951012688865	leaves	male	ptgs
_scaffold_1_004058.1	indv_2	168.886682102909	leaves	male	ptgs
_scaffold_1_004057.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_004053.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000126.1	indv_2	92.9729714606925	leaves	male	ptgs
_scaffold_1_004051.1	indv_2	87.0987920279156	leaves	male	ptgs
_scaffold_1_004050.1	indv_2	28.7732865804957	leaves	male	ptgs
_scaffold_1_004049.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000128.1	indv_2	272.816948012392	leaves	male	ptgs
_scaffold_1_004045.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000130.1	indv_2	0	leaves	male	ptgs
_scaffold_1_004037.1	indv_2	19.0538820834052	leaves	male	ptgs
_scaffold_1_000135.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000137.1	indv_2	64.4436023813733	leaves	male	ptgs
_scaffold_1_004027.1	indv_2	28.1477803504849	leaves	male	ptgs
_scaffold_1_000140.1	indv_2	28.1477803504849	leaves	male	ptgs
_scaffold_1_004018.1	indv_2	44.117337365658	leaves	male	ptgs
_scaffold_1_000148.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_000149.1	indv_2	68.1058181906837	leaves	male	ptgs
_scaffold_1_004017.1	indv_2	72.9182656323585	leaves	male	ptgs
_scaffold_1_000151.1	indv_2	75.6471596919282	leaves	male	ptgs
_scaffold_1_004016.1	indv_2	0	leaves	male	ptgs
_scaffold_1_004014.1	indv_2	33.7773364205819	leaves	male	ptgs
_scaffold_1_000153.1	indv_2	153.45752842931	leaves	male	ptgs
_scaffold_1_000160.1	indv_2	72.8153406217672	leaves	male	ptgs
_scaffold_1_000161.1	indv_2	40.0748059227243	leaves	male	ptgs
_scaffold_1_004007.1	indv_2	37.5303738006465	leaves	male	ptgs
_scaffold_1_004000.1	indv_2	22.870071534769	leaves	male	ptgs
_scaffold_1_003996.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003994.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000164.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000169.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000170.1	indv_2	29.0322762210177	leaves	male	ptgs
_scaffold_1_000173.1	indv_2	28.1477803504849	leaves	male	ptgs
_scaffold_1_000174.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003985.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000179.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003981.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000180.1	indv_2	8.56671575884323	leaves	male	ptgs
_scaffold_1_003980.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003978.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000182.1	indv_2	9.14802861390759	leaves	male	ptgs
_scaffold_1_000186.1	indv_2	101.146419501193	leaves	male	ptgs
_scaffold_1_003968.1	indv_2	41.8943707542101	leaves	male	ptgs
_scaffold_1_003967.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003961.1	indv_2	72.3388348256489	leaves	male	ptgs
_scaffold_1_003946.1	indv_2	156.048801470733	leaves	male	ptgs
_scaffold_1_000193.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000199.1	indv_2	57.6047597870389	leaves	male	ptgs
_scaffold_1_003945.1	indv_2	58.2622178433618	leaves	male	ptgs
_scaffold_1_000206.1	indv_2	222.884464816085	leaves	male	ptgs
_scaffold_1_000209.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003935.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003929.1	indv_2	76.0750820283376	leaves	male	ptgs
_scaffold_1_000219.1	indv_2	124.509550919712	leaves	male	ptgs
_scaffold_1_000221.1	indv_2	112.59112140194	leaves	male	ptgs
_scaffold_1_000222.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000224.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003928.1	indv_2	28.1477803504849	leaves	male	ptgs
_scaffold_1_003926.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_000233.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000234.1	indv_2	51.7274245104376	leaves	male	ptgs
_scaffold_1_003921.1	indv_2	53.4963339257835	leaves	male	ptgs
_scaffold_1_003916.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_000239.1	indv_2	86.4071396805583	leaves	male	ptgs
_scaffold_1_000240.1	indv_2	68.5899934977333	leaves	male	ptgs
_scaffold_1_000241.1	indv_2	89.5230890977206	leaves	male	ptgs
_scaffold_1_003906.1	indv_2	61.3270357720514	leaves	male	ptgs
_scaffold_1_003905.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003904.1	indv_2	138.775103123321	leaves	male	ptgs
_scaffold_1_000249.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000250.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000251.1	indv_2	44.3653756517577	leaves	male	ptgs
_scaffold_1_003902.1	indv_2	123.970011330859	leaves	male	ptgs
_scaffold_1_003901.1	indv_2	62.4303333414601	leaves	male	ptgs
_scaffold_1_000255.1	indv_2	170.450447677936	leaves	male	ptgs
_scaffold_1_000258.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000261.1	indv_2	124.405134140458	leaves	male	ptgs
_scaffold_1_003899.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003898.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_003897.1	indv_2	299.390027364249	leaves	male	ptgs
_scaffold_1_000263.1	indv_2	168.886682102909	leaves	male	ptgs
_scaffold_1_000264.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003894.1	indv_2	188.481269529214	leaves	male	ptgs
_scaffold_1_003893.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003892.1	indv_2	137.319077971524	leaves	male	ptgs
_scaffold_1_000273.1	indv_2	141.717954982007	leaves	male	ptgs
_scaffold_1_003883.1	indv_2	49.3820707903244	leaves	male	ptgs
_scaffold_1_003881.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_000279.1	indv_2	21.8927180503771	leaves	male	ptgs
_scaffold_1_000282.1	indv_2	58.0547969728751	leaves	male	ptgs
_scaffold_1_003879.1	indv_2	49.8450277039837	leaves	male	ptgs
_scaffold_1_003878.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000289.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003873.1	indv_2	36.791586914807	leaves	male	ptgs
_scaffold_1_003872.1	indv_2	23.068481640623	leaves	male	ptgs
_scaffold_1_000305.1	indv_2	28.1477803504849	leaves	male	ptgs
_scaffold_1_000306.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000307.1	indv_2	26.9881339690042	leaves	male	ptgs
_scaffold_1_000308.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000309.1	indv_2	65.9529581433956	leaves	male	ptgs
_scaffold_1_003862.1	indv_2	38.445748771394	leaves	male	ptgs
_scaffold_1_000312.1	indv_2	97.972937131522	leaves	male	ptgs
_scaffold_1_000314.1	indv_2	132.003383712619	leaves	male	ptgs
_scaffold_1_003861.1	indv_2	147.775846840046	leaves	male	ptgs
_scaffold_1_000316.1	indv_2	141.062439457602	leaves	male	ptgs
_scaffold_1_000319.1	indv_2	11.0486614459847	leaves	male	ptgs
_scaffold_1_003860.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003859.1	indv_2	38.8620967419598	leaves	male	ptgs
_scaffold_1_003858.1	indv_2	222.010661919318	leaves	male	ptgs
_scaffold_1_003857.1	indv_2	94.1903070627877	leaves	male	ptgs
_scaffold_1_003855.1	indv_2	105.248222180074	leaves	male	ptgs
_scaffold_1_000320.1	indv_2	14.4011899467597	leaves	male	ptgs
_scaffold_1_000321.1	indv_2	41.2693020176282	leaves	male	ptgs
_scaffold_1_003847.1	indv_2	207.918270855582	leaves	male	ptgs
_scaffold_1_003846.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000323.1	indv_2	85.0062966584644	leaves	male	ptgs
_scaffold_1_000326.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_000329.1	indv_2	133.015425436743	leaves	male	ptgs
_scaffold_1_003845.1	indv_2	12.9912832386853	leaves	male	ptgs
_scaffold_1_003844.1	indv_2	13.7465904037252	leaves	male	ptgs
_scaffold_1_000330.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003843.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000331.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000332.1	indv_2	61.2549315246267	leaves	male	ptgs
_scaffold_1_000333.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003836.1	indv_2	112.59112140194	leaves	male	ptgs
_scaffold_1_000339.1	indv_2	28.1477803504849	leaves	male	ptgs
_scaffold_1_000341.1	indv_2	14.5785316556296	leaves	male	ptgs
_scaffold_1_003834.1	indv_2	54.9863616149007	leaves	male	ptgs
_scaffold_1_000343.1	indv_2	55.0445482409483	leaves	male	ptgs
_scaffold_1_000347.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000348.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003831.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_003818.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000361.1	indv_2	28.1477803504849	leaves	male	ptgs
_scaffold_1_003816.1	indv_2	97.6247406302184	leaves	male	ptgs
_scaffold_1_003815.1	indv_2	131.831376325056	leaves	male	ptgs
_scaffold_1_000362.1	indv_2	14.0738901752425	leaves	male	ptgs
_scaffold_1_000369.1	indv_2	51.106305105629	leaves	male	ptgs
_scaffold_1_003810.1	indv_2	39.9633441176332	leaves	male	ptgs
_scaffold_1_003809.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003808.1	indv_2	19.2290454529155	leaves	male	ptgs
_scaffold_1_003806.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000372.1	indv_2	28.8023798935194	leaves	male	ptgs
_scaffold_1_000373.1	indv_2	54.1303468278556	leaves	male	ptgs
_scaffold_1_000374.1	indv_2	56.076511826647	leaves	male	ptgs
_scaffold_1_000375.1	indv_2	18.8642116333065	leaves	male	ptgs
_scaffold_1_000376.1	indv_2	18.1877965341595	leaves	male	ptgs
_scaffold_1_000377.1	indv_2	53.4330745636324	leaves	male	ptgs
_scaffold_1_003804.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000385.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003800.1	indv_2	25.5253163426758	leaves	male	ptgs
_scaffold_1_000386.1	indv_2	633.408138701585	leaves	male	ptgs
_scaffold_1_003795.1	indv_2	75.7514356468595	leaves	male	ptgs
_scaffold_1_000394.1	indv_2	77.2259614744073	leaves	male	ptgs
_scaffold_1_000395.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000396.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003793.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000398.1	indv_2	28.1477803504849	leaves	male	ptgs
_scaffold_1_000399.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003792.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003790.1	indv_2	51.5247504720741	leaves	male	ptgs
_scaffold_1_003787.1	indv_2	60.6259884471982	leaves	male	ptgs
_scaffold_1_003782.1	indv_2	333.585073037694	leaves	male	ptgs
_scaffold_1_003775.1	indv_2	59.7921793780487	leaves	male	ptgs
_scaffold_1_000402.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000403.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000407.1	indv_2	450.364485607758	leaves	male	ptgs
_scaffold_1_000411.1	indv_2	134.845460241542	leaves	male	ptgs
_scaffold_1_003770.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003769.1	indv_2	28.4713180556629	leaves	male	ptgs
_scaffold_1_003766.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003764.1	indv_2	522.766405637344	leaves	male	ptgs
_scaffold_1_003763.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003760.1	indv_2	112.59112140194	leaves	male	ptgs
_scaffold_1_003752.1	indv_2	11.7952603373461	leaves	male	ptgs
_scaffold_1_000414.1	indv_2	34.8143599071787	leaves	male	ptgs
_scaffold_1_003749.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003748.1	indv_2	101.332009261746	leaves	male	ptgs
_scaffold_1_003741.1	indv_2	27.4931808074504	leaves	male	ptgs
_scaffold_1_003735.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003734.1	indv_2	76.0483890170996	leaves	male	ptgs
_scaffold_1_003733.1	indv_2	33.3603322672414	leaves	male	ptgs
_scaffold_1_003732.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_000446.1	indv_2	40.0892629234179	leaves	male	ptgs
_scaffold_1_003721.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003717.1	indv_2	19.0538820834052	leaves	male	ptgs
_scaffold_1_003706.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003705.1	indv_2	74.4833572351293	leaves	male	ptgs
_scaffold_1_003704.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003700.1	indv_2	28.8023798935194	leaves	male	ptgs
_scaffold_1_000467.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000468.1	indv_2	144.840839592445	leaves	male	ptgs
_scaffold_1_000469.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003698.1	indv_2	96.7579949547919	leaves	male	ptgs
_scaffold_1_000472.1	indv_2	51.0221322654775	leaves	male	ptgs
_scaffold_1_003688.1	indv_2	31.2349562598929	leaves	male	ptgs
_scaffold_1_000497.1	indv_2	83.9552292534694	leaves	male	ptgs
_scaffold_1_000511.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000512.1	indv_2	84.1121906943902	leaves	male	ptgs
_scaffold_1_003681.1	indv_2	51.0917693756701	leaves	male	ptgs
_scaffold_1_000522.1	indv_2	152.431056667241	leaves	male	ptgs
_scaffold_1_000523.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000528.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003666.1	indv_2	82.72207390772	leaves	male	ptgs
_scaffold_1_003662.1	indv_2	120.385891345151	leaves	male	ptgs
_scaffold_1_003658.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_003653.1	indv_2	69.5415749835509	leaves	male	ptgs
_scaffold_1_003646.1	indv_2	64.7648043462485	leaves	male	ptgs
_scaffold_1_000535.1	indv_2	91.3610158833535	leaves	male	ptgs
_scaffold_1_003645.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000537.1	indv_2	79.8132884089467	leaves	male	ptgs
_scaffold_1_000541.1	indv_2	178.67721439873	leaves	male	ptgs
_scaffold_1_003637.1	indv_2	42.8130104490569	leaves	male	ptgs
_scaffold_1_003630.1	indv_2	116.802206651225	leaves	male	ptgs
_scaffold_1_000556.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000558.1	indv_2	81.8212094218468	leaves	male	ptgs
_scaffold_1_000560.1	indv_2	320.272600312562	leaves	male	ptgs
_scaffold_1_003616.1	indv_2	28.8023798935194	leaves	male	ptgs
_scaffold_1_000561.1	indv_2	28.8023798935194	leaves	male	ptgs
_scaffold_1_003615.1	indv_2	35.8986184180097	leaves	male	ptgs
_scaffold_1_000562.1	indv_2	28.8023798935194	leaves	male	ptgs
_scaffold_1_003612.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000568.1	indv_2	214.591988810627	leaves	male	ptgs
_scaffold_1_000569.1	indv_2	58.2367869320377	leaves	male	ptgs
_scaffold_1_000570.1	indv_2	90.0728971215517	leaves	male	ptgs
_scaffold_1_000571.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003606.1	indv_2	18.924705490666	leaves	male	ptgs
_scaffold_1_000574.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003605.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003604.1	indv_2	693.097259885124	leaves	male	ptgs
_scaffold_1_003603.1	indv_2	23.5399586560995	leaves	male	ptgs
_scaffold_1_000587.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000590.1	indv_2	88.4644525300954	leaves	male	ptgs
_scaffold_1_003596.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_003590.1	indv_2	112.59112140194	leaves	male	ptgs
_scaffold_1_000593.1	indv_2	86.6085549245689	leaves	male	ptgs
_scaffold_1_000594.1	indv_2	34.5279438965948	leaves	male	ptgs
_scaffold_1_000595.1	indv_2	170.429026231703	leaves	male	ptgs
_scaffold_1_000596.1	indv_2	113.900320488009	leaves	male	ptgs
_scaffold_1_000597.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000598.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003585.1	indv_2	2268.84808428787	leaves	male	ptgs
_scaffold_1_003582.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_003579.1	indv_2	1243.19793214341	leaves	male	ptgs
_scaffold_1_003575.1	indv_2	42.2216705257274	leaves	male	ptgs
_scaffold_1_000600.1	indv_2	62.7812243761967	leaves	male	ptgs
_scaffold_1_003574.1	indv_2	65.1987515660867	leaves	male	ptgs
_scaffold_1_000601.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003573.1	indv_2	27.279787123818	leaves	male	ptgs
_scaffold_1_003572.1	indv_2	123.947447226233	leaves	male	ptgs
_scaffold_1_000606.1	indv_2	63.6066724803165	leaves	male	ptgs
_scaffold_1_000607.1	indv_2	279.195551043999	leaves	male	ptgs
_scaffold_1_000608.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000609.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003571.1	indv_2	198.437662813128	leaves	male	ptgs
_scaffold_1_000611.1	indv_2	112.59112140194	leaves	male	ptgs
_scaffold_1_000612.1	indv_2	42.7608288019255	leaves	male	ptgs
_scaffold_1_000613.1	indv_2	168.886682102909	leaves	male	ptgs
_scaffold_1_000614.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003569.1	indv_2	67.763174917834	leaves	male	ptgs
_scaffold_1_000615.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000616.1	indv_2	38.1077641668103	leaves	male	ptgs
_scaffold_1_003568.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003567.1	indv_2	40.7657508524264	leaves	male	ptgs
_scaffold_1_003566.1	indv_2	96.4554511373304	leaves	male	ptgs
_scaffold_1_000617.1	indv_2	112.59112140194	leaves	male	ptgs
_scaffold_1_003565.1	indv_2	75.0607476012931	leaves	male	ptgs
_scaffold_1_003564.1	indv_2	55.2433072299236	leaves	male	ptgs
_scaffold_1_003563.1	indv_2	143.601387889762	leaves	male	ptgs
_scaffold_1_003562.1	indv_2	62.9272366997752	leaves	male	ptgs
_scaffold_1_003561.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003559.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003557.1	indv_2	45.6737567951264	leaves	male	ptgs
_scaffold_1_003555.1	indv_2	160.994781070063	leaves	male	ptgs
_scaffold_1_003553.1	indv_2	149.355569206655	leaves	male	ptgs
_scaffold_1_000619.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000620.1	indv_2	27.073437589016	leaves	male	ptgs
_scaffold_1_003548.1	indv_2	112.59112140194	leaves	male	ptgs
_scaffold_1_000621.1	indv_2	65.1843334432282	leaves	male	ptgs
_scaffold_1_000624.1	indv_2	108.648241664128	leaves	male	ptgs
_scaffold_1_003544.1	indv_2	43.5537671266762	leaves	male	ptgs
_scaffold_1_000626.1	indv_2	76.5267778278808	leaves	male	ptgs
_scaffold_1_003543.1	indv_2	54.4795748719063	leaves	male	ptgs
_scaffold_1_003542.1	indv_2	84.3402356289255	leaves	male	ptgs
_scaffold_1_003541.1	indv_2	86.5283618181573	leaves	male	ptgs
_scaffold_1_000630.1	indv_2	19.3515989909584	leaves	male	ptgs
_scaffold_1_000631.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000645.1	indv_2	78.4520464387009	leaves	male	ptgs
_scaffold_1_000646.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003538.1	indv_2	56.826650896262	leaves	male	ptgs
_scaffold_1_000649.1	indv_2	112.59112140194	leaves	male	ptgs
_scaffold_1_003537.1	indv_2	464.438375783001	leaves	male	ptgs
_scaffold_1_003536.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_000658.1	indv_2	78.8812048145325	leaves	male	ptgs
_scaffold_1_000661.1	indv_2	8.60071066264817	leaves	male	ptgs
_scaffold_1_003534.1	indv_2	38.1077641668103	leaves	male	ptgs
_scaffold_1_000663.1	indv_2	136.221356757902	leaves	male	ptgs
_scaffold_1_003533.1	indv_2	27.4931808074504	leaves	male	ptgs
_scaffold_1_000667.1	indv_2	98.4695231244082	leaves	male	ptgs
_scaffold_1_003523.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003520.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_000681.1	indv_2	44.6026804213714	leaves	male	ptgs
_scaffold_1_000688.1	indv_2	135.109345682328	leaves	male	ptgs
_scaffold_1_000692.1	indv_2	81.5315017048528	leaves	male	ptgs
_scaffold_1_000696.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003510.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000697.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_000699.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_003508.1	indv_2	66.7691533895223	leaves	male	ptgs
_scaffold_1_003507.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000701.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003504.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003503.1	indv_2	44.7715282751242	leaves	male	ptgs
_scaffold_1_000716.1	indv_2	155.895398864224	leaves	male	ptgs
_scaffold_1_000718.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000719.1	indv_2	404.084699510029	leaves	male	ptgs
_scaffold_1_003502.1	indv_2	150.872102678599	leaves	male	ptgs
_scaffold_1_000720.1	indv_2	27.7656837846412	leaves	male	ptgs
_scaffold_1_000723.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003497.1	indv_2	37.3934016334909	leaves	male	ptgs
_scaffold_1_003489.1	indv_2	87.6734142064284	leaves	male	ptgs
_scaffold_1_003485.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003478.1	indv_2	18.1326525104247	leaves	male	ptgs
_scaffold_1_000729.1	indv_2	14.0738901752425	leaves	male	ptgs
_scaffold_1_000730.1	indv_2	60.9480863787359	leaves	male	ptgs
_scaffold_1_003469.1	indv_2	337.773364205819	leaves	male	ptgs
_scaffold_1_000744.1	indv_2	95.026906463237	leaves	male	ptgs
_scaffold_1_003462.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_003461.1	indv_2	237.864711097939	leaves	male	ptgs
_scaffold_1_003460.1	indv_2	177.588858470807	leaves	male	ptgs
_scaffold_1_000745.1	indv_2	34.7963730602021	leaves	male	ptgs
_scaffold_1_003456.1	indv_2	112.59112140194	leaves	male	ptgs
_scaffold_1_000748.1	indv_2	27.2480796086886	leaves	male	ptgs
_scaffold_1_000749.1	indv_2	12.1643673876467	leaves	male	ptgs
_scaffold_1_003453.1	indv_2	28.1477803504849	leaves	male	ptgs
_scaffold_1_003452.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003448.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003445.1	indv_2	112.59112140194	leaves	male	ptgs
_scaffold_1_000772.1	indv_2	57.6047597870389	leaves	male	ptgs
_scaffold_1_003444.1	indv_2	6.61122243107475	leaves	male	ptgs
_scaffold_1_003443.1	indv_2	28.1477803504849	leaves	male	ptgs
_scaffold_1_000781.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000782.1	indv_2	86.4071396805583	leaves	male	ptgs
_scaffold_1_000784.1	indv_2	37.5303738006465	leaves	male	ptgs
_scaffold_1_003442.1	indv_2	64.8251911102077	leaves	male	ptgs
_scaffold_1_000785.1	indv_2	14.2356590278314	leaves	male	ptgs
_scaffold_1_000790.1	indv_2	56.9426361113258	leaves	male	ptgs
_scaffold_1_000795.1	indv_2	29.5551693680091	leaves	male	ptgs
_scaffold_1_000796.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000802.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_003425.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000804.1	indv_2	41.7472697333035	leaves	male	ptgs
_scaffold_1_003422.1	indv_2	53.8264571614536	leaves	male	ptgs
_scaffold_1_003421.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000811.1	indv_2	124.013409080397	leaves	male	ptgs
_scaffold_1_000813.1	indv_2	396.366702894583	leaves	male	ptgs
_scaffold_1_000814.1	indv_2	66.5311171920552	leaves	male	ptgs
_scaffold_1_000819.1	indv_2	67.3988373790157	leaves	male	ptgs
_scaffold_1_000820.1	indv_2	64.3020404451077	leaves	male	ptgs
_scaffold_1_003403.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000821.1	indv_2	0	leaves	male	ptgs
_scaffold_1_003400.1	indv_2	104.862408831129	leaves	male	ptgs
_scaffold_1_000822.1	indv_2	51.2502038456942	leaves	male	ptgs
_scaffold_1_003393.1	indv_2	16.4040044426667	leaves	male	ptgs
_scaffold_1_003392.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000824.1	indv_2	168.886682102909	leaves	male	ptgs
_scaffold_1_003388.1	indv_2	31.8605243844446	leaves	male	ptgs
_scaffold_1_000826.1	indv_2	76.9639105729283	leaves	male	ptgs
